,Meat,Seafood,Mexican,Italian,Pork,Korean,Asian,Fish,Starch,Ground_meat
Spinach And Feta Pita Bake,0.0047626009104087055,0.00476267271495105,0.004762143834591469,0.957138078603719,0.004762242693317904,0.004762212919158384,0.0047621326675054134,0.004763149861719181,0.004762526128369416,0.0047622396662593955
Spinach And Feta Turkey Burgers,0.01250186732041311,0.012501911456970147,0.012500250491270598,0.8874907233105095,0.012500425044925365,0.012500610184269583,0.012501073089736945,0.012500721023556517,0.012501175703874106,0.012501242374474135
Spinach Cheese Manicotti,0.004762525431300501,0.0047628678511306985,0.004762492142531477,0.9571366845547715,0.0047626107102177045,0.004762391528904512,0.0047627061898686774,0.004762471771878526,0.00476263413846588,0.004762615680930508
Spinach Lasagna Ii,0.0052638219551279135,0.0052636089937783985,0.005263353452399108,0.9526261484938836,0.005263670947854134,0.005264439563155899,0.005263860175676151,0.005263351011018202,0.005264030417502257,0.005263714989604266
Spinach Lasagna Iii,0.003846747470399179,0.003847200799446794,0.0038464091536563254,0.9653793659073084,0.0038465698636624785,0.003846596016307408,0.0038465206890840875,0.0038469198134013652,0.0038472094964133144,0.0038464607903204904
Spinach Tomato Tortellini,0.005883470745121656,0.4093785307696028,0.005883367026541122,0.46478318032265054,0.08465396199422429,0.005882808830355299,0.005884750148955894,0.005883312451467179,0.005883453627698664,0.005883164083382703
Spoiled Baby Back Ribs,0.006250296686556362,0.00625014633138905,0.006250090565457441,0.006250180764892463,0.9437448862395124,0.0062507781929219295,0.006251152793357181,0.006250142196162268,0.006250236213290258,0.006252090016460627
Squasage Sausage Stuffed Squash,0.007695952555947247,0.007693391287158887,0.19416043448171677,0.7442911909239457,0.007692698199513026,0.007692499879776808,0.007692814842010727,0.007694137301151446,0.007693756094956688,0.007693124433822495
Steak On A Stick,0.10839352321500315,0.004762328177966597,0.0047623931954536075,0.004762430246385495,0.004764197465091413,0.0047628262317860265,0.5643331171800209,0.2939330228226813,0.004762551559072634,0.004763609906538838
Steamed Lobster Tails,0.01666867172409843,0.8499873907422855,0.016667077478039277,0.01666750997027633,0.016669770392833926,0.016666666698492184,0.016667026439207377,0.01667106015953085,0.016667443898343053,0.016667382496892993
Sticky Garlic Pork Chops,0.004348445931792156,0.0043481688925738745,0.004348330991035024,0.004348194471542961,0.2521325738997973,0.43448740084938203,0.2039945360863243,0.00434844061984332,0.004348402817279086,0.0832955054404298
Stuffed And Rolled Pork Tenderloin ,0.7743757870945481,0.1875220584914965,0.004762270285437314,0.004762727483807399,0.004763368461032641,0.004762235397819918,0.004762819534495706,0.00476315994154009,0.004762975194388112,0.0047625981154341595
Stuffed Green Peppers I,0.5621868132994096,0.004546131905473422,0.0045460595389068105,0.40143971838727516,0.004546520223042309,0.004548120987526433,0.004546635153029609,0.004546194896491221,0.00454650657337563,0.0045472990354699415
Stuffed Hasselback Turkey Breast,0.8460635361043111,0.003031560802101225,0.12968749585498895,0.003030630510169229,0.003031069291043037,0.003031303380304159,0.00303099260854877,0.0030320852135502473,0.003030550904939644,0.0030307753300437474
Stuffed Mexican Peppers,0.004763681315992713,0.004763047478445258,0.004763957533991035,0.8380965082013416,0.004763593682033575,0.12379587150497458,0.004763435480014875,0.0047637797776328965,0.004763132059541856,0.004762992966031603
Stuffed Peppers My Way,0.004546660450912278,0.0045470090978008615,0.004546070978046553,0.7733437268265209,0.004546174329214745,0.09194408812060698,0.0045462129939111634,0.1028877608086146,0.004546405251250166,0.004545891143121819
Stuffed Shells I,0.005000264471949667,0.005000805718141266,0.00500049417511398,0.8120483652768328,0.005000523330235028,0.005000373345316002,0.0050006045257516285,0.005000426740359299,0.1479475060757719,0.005000636340528554
Stuffed Shells Iii,0.005556386248007074,0.005556742795292437,0.005555940110033179,0.9499941749190491,0.005556273835091505,0.005555972225601482,0.005555979128882765,0.0055561978279042214,0.005556293168401679,0.005556039741736147
Stuffed Shells Iv,0.005000794515924708,0.005001245141598404,0.005000324568619138,0.8841947550656737,0.005000508876855325,0.005000479795356967,0.005000517521723854,0.005000589031303163,0.07580037087494271,0.00500041460800208
Stuffed Zucchini,0.007694003458157795,0.007693152787968156,0.0076925005063527875,0.9307476143836402,0.007703207545334922,0.007693222491189774,0.007696254269212933,0.007692650204269924,0.007693217776688323,0.007694176577185176
Sukis Spinach And Feta Pasta,0.005883667350013065,0.2628682300579442,0.005882798367291712,0.47631634150322166,0.005883164899279253,0.005882899443436564,0.005882960616125626,0.21963305447353684,0.005884089189623068,0.0058827940995281585
Summer Vegetable Cavatelli With Fresh Corn Cream,0.0026323553143443104,0.0026323583961990697,0.23958712731309928,0.3027900538332881,0.0026318519988929915,0.002631873821145604,0.0026318230406839173,0.002632245751977466,0.4391982732816161,0.002632037248753144
Super Duper Slow Cooker Beef Stroganoff,0.6937464534350682,0.0034493973833047403,0.003449021875033159,0.27866122130253457,0.0034488521309042172,0.0034487782665157726,0.0034493944048992857,0.0034487631870215437,0.003448754148286446,0.003449363866432131
Super Simple Salmon,0.01250297779225756,0.01250957162293108,0.012501639519371844,0.012502698474605216,0.012502571439115723,0.012500936079660335,0.012502189133787422,0.8874739796848276,0.012501253291096843,0.012502182962346372
Super Simple Super Spicy Mongolian Beef,0.0050015337578352735,0.005000665437202322,0.00500059961345342,0.005000727280977755,0.005000575505811469,0.5996349730098036,0.005001202433237201,0.25241164662488685,0.1129468941708517,0.005001182165940562
Swedish Meatballs Svenska Kottbullar,0.5022971666628891,0.18298014137959837,0.14046432956064708,0.003334096127539013,0.0033340767039771327,0.0033338189121178354,0.15425429396707013,0.0033336625003023896,0.0033340150956458446,0.003334399090212973
Sweet And Savory Slow Cooker Pulled Pork,0.13535504417073776,0.002703608319503238,0.002703041591402553,0.002703032480873385,0.4039744176327444,0.0027032230661261547,0.36226710556607356,0.0027036333516122922,0.0027033882897589886,0.0821835055311677
Sweet And Sour Meatloaf,0.005884326153000535,0.005883940959149307,0.005883160475844762,0.08455969948913093,0.3301277970192121,0.005884109703927824,0.2263232083555948,0.005884082525284685,0.005883696525147411,0.3236859787937077
Sweet And Sour Pork Iii,0.163227789350652,0.002439386100678098,0.0024394775562235297,0.002439470154301502,0.1481681265678441,0.0024398125693397875,0.6715273569718561,0.002439577806930715,0.0024394187402808415,0.0024395841818931276
Sweet And Sour Pork Tenderloin,0.002858056582333529,0.002858286326807459,0.002857668809600206,0.00285744790588661,0.002857892960514451,0.24828719538368746,0.4739354398458933,0.2577725493210356,0.0028577042193837087,0.002857758644857628
Sweet Polish Sausage,0.007144301164851281,0.007144293088049791,0.0071436268296470795,0.007144474471624435,0.0071441353999359076,0.007144868089104104,0.48005883845912783,0.007145514323009713,0.007144063695528222,0.4627858844791215
Sweet Potato Enchiladas,0.004002443588974163,0.004000825949682349,0.43405682770371856,0.5339354592694432,0.00400059429614312,0.004000984145022417,0.004000780399070444,0.004000941234768093,0.004000700254407099,0.004000443158770503
Sweet Potato Souffles,0.9470518250939639,0.005883400222247527,0.0058828339156375455,0.005883335444930961,0.005882844180293398,0.005882725540789875,0.005882658865499857,0.005883639235654617,0.005883044102268719,0.005883693398713513
Swordfish A La Siciliana,0.0062509092617535475,0.09537814584146681,0.006250402722757861,0.006251025235748581,0.006250439817767484,0.006250941846110246,0.006250586030177814,0.854616560843701,0.00625055546591246,0.006250432934604218
Sylvias Ribs,0.005263794232517256,0.005263686467651222,0.005263419219038288,0.00526351694612634,0.005265942345790165,0.005264731236569992,0.9526226987218942,0.005264186565238156,0.0052634362035439775,0.005264588061630455
Taco Lasagna,0.004348833865345591,0.004348538536442758,0.3663539135157635,0.5988572290923391,0.004348540455120235,0.004348465335387584,0.004348530409296966,0.004348742823490646,0.004348407910968577,0.004348798055845043
Taco Stuffed Shells,0.00555639645873631,0.0055561594819204625,0.005560211559799153,0.9499909218450854,0.0055557632570182895,0.005556277728709664,0.005556093623029822,0.00555579196526359,0.005556024853755056,0.0055563592266821655
Tangy Grilled Pork Tenderloin,0.011112125817500238,0.01111149992854427,0.011118808349070919,0.011111506860208948,0.8999805642423595,0.01111477260862531,0.011114962864988281,0.011111611826082262,0.011111416248979317,0.011112731253640753
Tangy Honey Glazed Ham,0.00833369661672139,0.008333721986657553,0.008334328986150979,0.008333388837296002,0.3756386421945737,0.09632316152652667,0.008336797080366727,0.19050953804540965,0.008333630395640942,0.28752309433065637
Tantalizingly Tangy Meatloaf,0.007692919734918092,0.007692870282409899,0.007692777409827009,0.007693149145565126,0.007693356193650218,0.0076934394543176484,0.007694400322334914,0.007692920055654412,0.007692716159002023,0.9307614512423207
Tartiflette French Potato Bacon And Cheese Casserole,0.5981266763741986,0.36186697042321364,0.005000413124045251,0.005001734355898425,0.00500077860604555,0.005000489456477469,0.005000385792979243,0.005000906833891631,0.005001130313503047,0.005000514719747241
Tasty Lentil Tacos,0.007693944676584163,0.007694105845429192,0.36762433288479934,0.46890796400080487,0.007692942494234807,0.00769393943941225,0.007693268555529149,0.007694420703952944,0.007693251126957712,0.10961183027229561
Tater Tot Taco Casserole,0.005264143909164566,0.00526390431092471,0.1784418025029413,0.7794484319802215,0.005263602787821869,0.005263763591440878,0.005263688326291134,0.005263515512931333,0.0052633906148128575,0.005263756463449751
Taylors Piroshki,0.5437706381272761,0.004546111451458379,0.00454640353389953,0.004546090384667369,0.004546312374874086,0.0045463421511874064,0.004546931741574105,0.004546089020118046,0.41985792446177533,0.004547156753169644
Tender Pork Spare Ribs,0.005264287778016121,0.005263784811396829,0.005263286184657877,0.3440988730511016,0.2662288717731716,0.0052639710745044,0.35282269124031224,0.005266030956401603,0.00526331314544975,0.005264889984988076
Teriyaki Salmon,0.005882805343553151,0.005883214161921989,0.0058827453355005084,0.0058826157079699725,0.005886049001886096,0.4345253159088538,0.5184053617849574,0.0058843693938844255,0.00588260954952989,0.0058849138119429455
Texas Pork Ribs,0.003704839992232225,0.003704214754235653,0.003704117938915212,0.0037047909051597014,0.0037049256085012385,0.0037051478590557746,0.4372224317141951,0.5331402273108197,0.003704173621908033,0.003705130294977476
Thai Dipped Beef Tri Tip,0.003847145129437749,0.003846519440365816,0.0038472289059853252,0.003846455567528337,0.003847464064295937,0.003847598640480497,0.9653775729022072,0.0038468612872701257,0.003846544682038885,0.003846609380390147
Thai Steamed Mussels,0.004762630515461484,0.004762590106873041,0.004762829643442632,0.004762158114958912,0.004762265611638604,0.18752914052595496,0.11208545080067794,0.36694954322922496,0.30486067378900156,0.004762717662765823
The Best Beef Tri Tip,0.9526232339191206,0.005263735034996994,0.005264472419353561,0.005263689902583163,0.005264882881380628,0.00526341311899902,0.0052640389344704285,0.00526500370144181,0.005263516711356885,0.0052640133762971286
The Best Clam Sauce,0.008335286955205986,0.9249865520157459,0.008334122715967809,0.008334671692460351,0.008334393524677772,0.008335192070454798,0.008334682437318438,0.008336280321222866,0.008334559025192076,0.008334259241754106
The Best Meatballs,0.4314292424936623,0.5304674021756947,0.004762379604081564,0.004763386824779827,0.004763427212874866,0.004762312059573632,0.004762879672151498,0.004762693008472702,0.004763325784419026,0.004762951164289933
The Best Meatloaf,0.9526190987632656,0.0052641290410343315,0.005263877459110991,0.0052645231498584955,0.005263933058834289,0.00526558809368036,0.005264857952096569,0.005264686353707768,0.005264158547025423,0.005265147581386289
The Hot Brown,0.002632397706119253,0.4143025268882446,0.03761782652857283,0.002632181243783348,0.17114168354977197,0.0026328149569413034,0.002632259193616061,0.20931644716243336,0.1544594632204981,0.002632399550019155
The Most Easy And Delish Meatloaf Ever,0.24332996959559336,0.45258726009367845,0.004546490217055243,0.0045466947935830036,0.004546214027136721,0.004546570207737342,0.27225759037259384,0.004546629426887309,0.004546104824031365,0.004546476441703244
The Worlds Best Turkey,0.5956512864998958,0.009093425753217017,0.009092209756147851,0.009092713537944825,0.214501903658371,0.009091497661630345,0.009092477424268544,0.009092723941018906,0.12619934301358235,0.009092418753923385
Three Cheese Baked Pasta,0.006250439639292368,0.006250684362860739,0.00625047578081792,0.9437457629681182,0.006250165891237597,0.0062505811585892275,0.006250463393191529,0.00625014687717178,0.006250629540322228,0.006250650388398282
Three Cheese Manicotti,0.005556204877807683,0.005556632484128246,0.005555982776758587,0.9499946811316283,0.0055560709371166896,0.005555934869154325,0.005555921532748987,0.00555608767148318,0.005556275170081023,0.00555620854909298
Three Cheese Manicotti Ii,0.0066668972030855915,0.006667433439511773,0.0066668125289138696,0.9399961022074793,0.006666931371552613,0.006667305255335745,0.006667130429680714,0.006666922957331912,0.006667246663435407,0.006667217943673134
Three Packet Slow Cooker Roast,0.009092277060034596,0.009091815572666475,0.792375826983394,0.00909237233534506,0.009093453029481452,0.009092212742113748,0.009094378174198293,0.009091040589102012,0.009092996505332917,0.13488362700833137
Tilapia Scaloppine,0.11137696829958296,0.6524384206562663,0.005883030192890823,0.005882980415987069,0.005882990012567759,0.005883059465205769,0.005882905310635654,0.19500411521281008,0.0058829514921608025,0.0058825789418927195
To Die For Fettuccine Alfredo,0.007143708553516908,0.9357065434140815,0.007143256202039715,0.00714542340051351,0.007143616704110241,0.0071431048535770675,0.007143241815843019,0.007143700345409006,0.007144067388077792,0.007143337322831155
Tomato Basil Salmon,0.012501000607729415,0.012502847235435035,0.012500246870930124,0.5491227489403552,0.012500402116235678,0.012502300814204904,0.012501082669786152,0.35086714653227713,0.012502084039770095,0.01250014017327623
